Theta [deg.]  Phi   [deg.]  Abs(Grlz)[dBi   ]   Abs(Theta)[dBi   ]  Phase(Theta)[deg.]  Abs(Phi  )[dBi   ]  Phase(Phi  )[deg.]  1/Ax.Ratio[dB    ]  
------------------------------------------------------------------------------------------------------------------------------------------------------
-125.000         -80.000           -9.005e+00          -1.463e+01              23.001          -1.039e+01              59.740          -1.078e+01     
-120.000         -80.000           -8.069e+00          -1.333e+01              27.883          -9.605e+00              61.150          -1.140e+01     
-115.000         -80.000           -7.190e+00          -1.211e+01              31.280          -8.880e+00              62.786          -1.167e+01     
-110.000         -80.000           -6.352e+00          -1.096e+01              33.639          -8.198e+00              64.558          -1.166e+01     
-105.000         -80.000           -5.542e+00          -9.875e+00              35.272          -7.540e+00              66.380          -1.147e+01     
-100.000         -80.000           -4.746e+00          -8.839e+00              36.397          -6.890e+00              68.172          -1.117e+01     
 -95.000         -80.000           -3.955e+00          -7.839e+00              37.166          -6.237e+00              69.856          -1.083e+01     
 -90.000         -80.000           -3.162e+00          -6.866e+00              37.684          -5.574e+00              71.368          -1.049e+01     
 -85.000         -80.000           -2.366e+00          -5.915e+00              38.026          -4.897e+00              72.659          -1.020e+01     
 -80.000         -80.000           -1.567e+00          -4.985e+00              38.240          -4.204e+00              73.696          -9.949e+00     
 -75.000         -80.000           -7.674e-01          -4.076e+00              38.358          -3.498e+00              74.464          -9.761e+00     
 -70.000         -80.000            2.737e-02          -3.192e+00              38.401          -2.784e+00              74.964          -9.632e+00     
 -65.000         -80.000            8.114e-01          -2.336e+00              38.380          -2.066e+00              75.212          -9.557e+00     
 -60.000         -80.000            1.578e+00          -1.514e+00              38.303          -1.352e+00              75.237          -9.528e+00     
 -55.000         -80.000            2.319e+00          -7.323e-01              38.177          -6.509e-01              75.073          -9.536e+00     
 -50.000         -80.000            3.027e+00           4.354e-03              38.009           2.971e-02              74.760          -9.573e+00     
 -45.000         -80.000            3.696e+00           6.900e-01              37.806           6.805e-01              74.338          -9.628e+00     
 -40.000         -80.000            4.316e+00           1.319e+00              37.578           1.292e+00              73.850          -9.695e+00     
 -35.000         -80.000            4.882e+00           1.887e+00              37.335           1.856e+00              73.331          -9.766e+00     
 -30.000         -80.000            5.387e+00           2.389e+00              37.090           2.364e+00              72.815          -9.836e+00     
 -25.000         -80.000            5.825e+00           2.821e+00              36.855           2.808e+00              72.331          -9.901e+00     
 -20.000         -80.000            6.191e+00           3.180e+00              36.643           3.181e+00              71.903          -9.957e+00     
 -15.000         -80.000            6.480e+00           3.462e+00              36.465           3.478e+00              71.551          -1.000e+01     
 -10.000         -80.000            6.689e+00           3.665e+00              36.330           3.693e+00              71.290          -1.004e+01     
  -5.000         -80.000            6.816e+00           3.787e+00              36.246           3.824e+00              71.129          -1.006e+01     
   0.000         -80.000            6.858e+00           3.828e+00              36.218           3.868e+00              71.075          -1.006e+01     
   5.000         -80.000            6.815e+00           3.786e+00              36.248           3.824e+00              71.129          -1.006e+01     
  10.000         -80.000            6.689e+00           3.663e+00              36.333           3.694e+00              71.291          -1.004e+01     
  15.000         -80.000            6.479e+00           3.460e+00              36.469           3.479e+00              71.553          -1.000e+01     
  20.000         -80.000            6.190e+00           3.177e+00              36.649           3.182e+00              71.906          -9.958e+00     
  25.000         -80.000            5.824e+00           2.818e+00              36.864           2.809e+00              72.334          -9.902e+00     
  30.000         -80.000            5.386e+00           2.385e+00              37.100           2.366e+00              72.819          -9.837e+00     
  35.000         -80.000            4.880e+00           1.882e+00              37.348           1.858e+00              73.335          -9.768e+00     
  40.000         -80.000            4.314e+00           1.314e+00              37.593           1.294e+00              73.855          -9.697e+00     
  45.000         -80.000            3.693e+00           6.840e-01              37.823           6.824e-01              74.344          -9.631e+00     
  50.000         -80.000            3.025e+00          -2.171e-03              38.029           3.174e-02              74.766          -9.576e+00     
  55.000         -80.000            2.317e+00          -7.392e-01              38.200          -6.487e-01              75.080          -9.541e+00     
  60.000         -80.000            1.575e+00          -1.522e+00              38.330          -1.350e+00              75.244          -9.533e+00     
  65.000         -80.000            8.090e-01          -2.344e+00              38.410          -2.064e+00              75.220          -9.563e+00     
  70.000         -80.000            2.499e-02          -3.199e+00              38.436          -2.781e+00              74.972          -9.640e+00     
  75.000         -80.000           -7.697e-01          -4.084e+00              38.399          -3.496e+00              74.473          -9.770e+00     
  80.000         -80.000           -1.569e+00          -4.993e+00              38.287          -4.202e+00              73.706          -9.959e+00     
  85.000         -80.000           -2.368e+00          -5.923e+00              38.080          -4.894e+00              72.670          -1.021e+01     
